cod_art;cod_artp;des_art;cod_cat;cat;familia;des_fam;nombre;precio_v;cod_pro;ACTIVO;ruta_img
2475;7522315;ROOM CARE R2 (6BOTX750ML);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;32,18;400000001;1;C:\SALIDA\img\002475.jpg
2525;7509663;ROOM CARE R4 (6BOTX750ML);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;46,33;400000001;1;C:\SALIDA\img\002525.JPG
2650;7513038;TASKI ENERGY (2X5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;26,37;400000001;1;C:\SALIDA\img\002650.JPG
2665;7512882;TASKI SPRINT FLOWER 2X5L W668;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;79,6;400000001;1;C:\SALIDA\img\002665.jpg
2805;7513844;TASKI SPRINT MAGNUM (2Ux5L);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;26,11;400000001;1;C:\SALIDA\img\002805.JPG
2810;7513845;TASKI SPRINT MAGNUM (20L);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;47,26;400000001;1;
2815;7509845;JD DIVOS 120CL VM9 (20L.) We;170;OTROS QUIMICOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;68,42;400000001;1;
2830;7510944;JD DIVO FLOW NTC VC26 20L;;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;0;400000001;1;
2855;;TASKI SPRINT IMPACT (2Ux5L);208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;28,97;400000001;1;C:\SALIDA\img\002855.JPG
3045;7510574;JD OMEGA VS23 (20L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;96,26;400000001;1;
3050;7518680;DI SPRINT LIMPIADOR CLORADO (10UX1,5KG);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;23,7;400000001;1;C:\SALIDA\img\003050.JPG
3051;7521719;TASKI SPRINT H-100 (2X5L) E;173;LIMPIEZA HOSPITALARIA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;29,2;400000001;1;C:\SALIDA\img\003051.JPG
3052;7523114;BTLKIT 1L TASKI SPRINT H-100 15PC E;286;ACCESORIOS PARA DOSIFICACION;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;38,27;400000001;1;C:\SALIDA\img\003052.jpg
3057;;JD SUREDIS (20L.);187;OTROS QUIMICOS COCINAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;121,36;400000001;1;C:\SALIDA\img\003057.jpg
3065;7522025;SPRINT H-200 (2U.X5L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;195,2;400000001;1;C:\SALIDA\img\003065.jpg
3075;7512449;JD ALCOSAN VT10 (2U.X5L.);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;33,57;400000001;1;C:\SALIDA\img\003075.jpg
3076;7514668;JD ALCOSAN VT10 (6Ux0,75L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;28,51;400000001;1;C:\SALIDA\img\003076.jpg
4008;7512191;PULVERIZADOR VACIO 0,75L. (6U.);280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;14,44;400000001;1;
4009;7512191;PULVERIZADOR VACIO 0,75 L (U);280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,4;400000001;1;
4015;;BOTELLA VACIA BLANCA 1L (15U);280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;16,22;400000001;1;
4016;;BOTELLA VACIA BLANCA (UNIDAD);280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;1,0813;400000001;1;
4024;7500790;BOTELLA VACIA TASKI 500ML (UNID);280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;2,07;400000001;1;
4055;1204320;KIT BOT RELLEN 300ML R1 (6BOT+6TAP);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;53,36;400000001;1;
4060;1204321;KIT BOT RELLEN 300ML R2 (6BOT+6PULV);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;69,51;400000001;1;
4065;1204323;KIT BOT RELLEN 300ML R3 (6BOT+6PULV);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;69,51;400000001;1;
4070;1204324;KIT BOT RELLEN 300ML R5 (6BOT+6PULV);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;69,51;400000001;1;
4527;1200813;RACK PARED SAFEPACK;190;SISTEMA SAFEPACK;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;54,85;400000001;1;C:\SALIDA\img\004527.jpg
4543;100857609;ROOM CARE R1 PLUS (2 RECARGAS DE 1,5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;147,07;400000001;1;C:\SALIDA\img\004543.JPG
4544;7522316;ROOM CARE R2 PLUS (2 RECARGAS DE 1,5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;76,71;400000001;1;C:\SALIDA\img\004544.jpg
4545;7509676;ROOM CARE R3 PLUS (2 RECARGAS DE 1,5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;81,31;400000001;1;C:\SALIDA\img\004545.JPG
4547;7509679;ROOM CARE  R5 PLUS (2 RECARGAS DE 1,5L);;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;198,95;400000001;1;C:\SALIDA\img\004547.JPG
4572;1204314;KIT BOT.RELLEN..750ML R1 (6BOT+6PULV);220;BOTELLAS DIVERMITE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;50,05;400000001;1;
4573;1204315;KIT BOT.RELLEN. 750ML R2 (6 BOT.+6 PULV);220;BOTELLAS DIVERMITE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;68,31;400000001;1;
4576;1204318;KIT BOT.RELLEN. 750ML R5 (6BOT+6PULV);220;BOTELLAS DIVERMITE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;68,31;400000001;1;
4592;1211324;BOTELLA 0,75L RC R9 REFILL 6PC;280;BOTELLAS Y PULVERIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;69,51;400000001;1;
4600;7511538;PRONTO WOOD POLISH (CAJA 12UX0.4L);221;MARCAS PROFESIONALES LIMPIEZA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;58,29;400000001;1;C:\SALIDA\img\004600.jpg
4605;7510748;ROOM CARE R2-PLUS L (2X1,5L);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;76,67;400000001;1;C:\SALIDA\img\004605.jpg
4610;7519075;ROOM CARE R9.1-PLUS (2X1,5L);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;87,29;400000001;1;C:\SALIDA\img\004610.jpg
4650;7511537;PRONTO MULTISURFACE (12x400);221;MARCAS PROFESIONALES LIMPIEZA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;61,85;400000001;1;C:\SALIDA\img\004650.JPG
4705;7511535;PRONTO LIQUIDO WOOD CLEANER (2Ux5L);202;MARCAS PROFESIONALES SUELOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;59,48;400000001;1;C:\SALIDA\img\004705.JPG
4910;7513504;GOOD SENSE VERT (2x5L);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;51,34;400000001;1;C:\SALIDA\img\004910.JPG
4920;7514484;GOOD SENSE FLORAL (2U.X5L.);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;51,64;400000001;1;C:\SALIDA\img\004920.jpg
4930;7514483;GOOD SENSE MANDARINE (2U.X5L.);255;AMBIENTADORES LIQUIDOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;49,66;400000001;1;C:\SALIDA\img\004930.jpg
5050;7513849;GOOD SENSE MAGNOLIA-MIMOSA (12Ux500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;71,09;400000001;1;C:\SALIDA\img\005050.JPG
5100;7513848;GOOD SENSE MARINE (12U X 500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;71,09;400000001;1;C:\SALIDA\img\005100.JPG
5200;7513847;GOOD SENSE TOSCANA (12U x 500ML);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;71,09;400000001;1;C:\SALIDA\img\005200.jpg
5215;7513818;GOOD SENSE TOSCANE (2Ux5L);258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;51,63;400000001;1;C:\SALIDA\img\005215.jpg
5240;7509666;ROOM CARE R5 (6BOTX750ML);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;76,42;400000001;1;C:\SALIDA\img\005240.JPG
5350;7513846;GOOD SENSE MANDARINE (12Ux 0,5L);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;71,09;400000001;1;C:\SALIDA\img\005350.JPG
5405;7512914;GOOD SENSE FRESH (6x750ML);255;AMBIENTADORES LIQUIDOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;62,69;400000001;1;C:\SALIDA\img\005405.JPG
5410;7514379;GOOD SENSE DIFUSOR (CAJA 1 UNIDAD);159;DISPENSADOR AMBIENTADOR;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;79,87;400000001;1;C:\SALIDA\img\005410.JPG
5415;7513507;GOOD SENSE POWER (6U.X1L.) F.I.E.;255;AMBIENTADORES LIQUIDOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;99,33;400000001;1;C:\SALIDA\img\005415.JPG
5425;7516990;GOOD SENSE PIN (2U.X5L.) F.B.D.E.;258;LIMPIADORES AMBIENTADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;50,84;400000001;1;C:\SALIDA\img\005425.jpg
5430;7513064;GOOD SENSE REC.MAGNOLIA-MIMOSA (2x6x20ML);257;AMBIENTADORES EN RECARGA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;89,76;400000001;1;C:\SALIDA\img\005430.JPG
155;7517390;TASKI JONTEC FUTUR (2U.X5L.);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;55,42;400000001;1;C:\SALIDA\img\000155.png
240;7512688;TASKI JONTEC LINOSAFE 2X5L;;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;83,01;400000001;1;C:\SALIDA\img\000240.png
245;7514751;TASKI JONTEC OMNISTRIP 2X5L;;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;47,12;400000001;1;C:\SALIDA\img\000245.jpg
260;100834248;TASKI JONTEC Nº1 (2x5L);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;70,51;400000001;1;C:\SALIDA\img\000260.JPG
265;7513177;TASKI RADICAL (2U.X5L.);197;DECAPANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;54,21;400000001;1;C:\SALIDA\img\000265.jpg
405;;JONTEC JON WAX INCOLORO (ENV 2U.X5L.);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;102,15;400000001;1;C:\SALIDA\img\000405.JPG
605;7513198;TASKI JONTEC TECHNIQUE W782 (2U.X5L.);195;IMPREGNADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;88,58;400000001;1;C:\SALIDA\img\000605.png
660;7508788;TASKI H16 F63 2X5L;195;IMPREGNADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;86,1;400000001;1;C:\SALIDA\img\000660.jpg
661;7508788;TASKI H16 F63 5L;195;IMPREGNADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;43,05;400000001;1;C:\SALIDA\img\000661.jpg
700;7512677;JONTEC MAGICMOP 12X0.5L;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;62,43;400000001;1;C:\SALIDA\img\000700.jpg
715;7511125;VERSA BOTELLA VERDE 500ML;286;ACCESORIOS PARA DOSIFICACION;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;47,16;400000001;1;
860;7513212;TASKI TAPI SHAMPOO W668 (2x5L);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;69,05;400000001;1;C:\SALIDA\img\000860.JPG
880;7512372;TASKI TAPI GUM W1062 (6Ux0,5L);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;82,86;400000001;1;C:\SALIDA\img\000880.JPG
905;7513206;TASKI TAPI EXTRACT (2U.X5L.);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;72,69;400000001;1;C:\SALIDA\img\000905.JPG
910;7513334;TASKI TAPI SPOTEX 2 W2065L (6U.X0,75L.);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;52,98;400000001;1;C:\SALIDA\img\000910.JPG
915;7513338;TASKI TAPI SPOTEX 1 (6U.X0,50L.);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;59,78;400000001;1;C:\SALIDA\img\000915.JPG
920;7522625;OXIVIR H+ (2X5L) LIMPIADOR;263;DESINFECCION HOSPITALARIA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;77,28;400000001;1;C:\SALIDA\img\000920.jpg
925;7513215;TASKI TR-101 (2ENVX5L);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;68,53;400000001;1;C:\SALIDA\img\000925.JPG
1000;411310;SUPER TAPI QUITAMANCHAS (6UX 750ML);200;MOQUETAS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;38,27;400000001;1;C:\SALIDA\img\001000.jpg
1105;100846051;JONTEC TERRANOVA (2UX5L);198;CRISTALIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;67,77;400000001;1;C:\SALIDA\img\001105.JPG
1110;7513169;TASKI CARRARE (2U. X5L.);198;CRISTALIZADORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;69,8;400000001;1;C:\SALIDA\img\001110.jpg
1500;402610;CLASSIC  ROJO (CAJA 4Ux5KG);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;111,13;400000001;1;
1510;;JONTEC PROTECT PLUS VERMELHO (2UX5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;66,7;400000001;1;C:\SALIDA\img\001510.png
1660;;SACTIF SUPER (1SACX15KG);201;OTROS QUIMICOS SUELOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;36,41;400000001;1;C:\SALIDA\img\001660.gif
1670;7516886;ATTACK PLUS (2U.x5L.) F.I.E.;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;63,74;400000001;1;C:\SALIDA\img\001670.jpg
1680;100839687;DI ACTIVAL (2U.X5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;68,36;400000001;1;C:\SALIDA\img\001680.JPG
1695;7511173;JD MULTIGRAP VV6 (20L.) S&MWe39;;;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;136,2;400000001;1;
1705;7512671;JONTEC ASSET (2U x 5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;37,92;400000001;1;C:\SALIDA\img\001705.JPG
1725;7512309;TASKI JONTEC BEST (2U. X 5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;55,71;400000001;1;C:\SALIDA\img\001725.JPG
1730;100835365;JONTEC STRIDE 2000 (2UX5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;42,04;400000001;1;C:\SALIDA\img\001730.jpg
1750;7513109;TASKI JONTEC FORWARD S&MWe60 (2UX5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;44,36;400000001;1;C:\SALIDA\img\001750.png
1755;100835365;TASKI JONTEC REGRASS 2x5L R: 100835365;194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;26,88;400000001;1;C:\SALIDA\img\001755.jpg
1810;7513160;TASKI JONTEC EXTRA W668 (2U x 5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;81,39;400000001;1;C:\SALIDA\img\001810.png
1820;7514752;OMNISPRAY (2ENVX5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;52,44;400000001;1;
1830;7512956;TASKI JONTEC COMBIW341  (2U.X5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;52,93;400000001;1;C:\SALIDA\img\001830.jpg
1835;7513123;TP8 (2U.X5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;47,94;400000001;1;C:\SALIDA\img\001835.png
1845;7513121;TASKI JONTEC DESTAT W1062 (2U.X5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;116,26;400000001;1;C:\SALIDA\img\001845.JPG
1910;7512694;TASKI JONTEC ETERNUM (2 x 5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;94,42;400000001;1;C:\SALIDA\img\001910.png
1920;7512360;TASKI VISION STAR (2ENVX5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;79,77;400000001;1;C:\SALIDA\img\001920.jpg
1930;7512357;TASKI JONTEC RESITOL (2UX5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;74,11;400000001;1;C:\SALIDA\img\001930.jpg
1940;7513323;TASKI JONTEC LUNA (2ENVX5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;78,78;400000001;1;C:\SALIDA\img\001940.jpg
1960;7513194;TASKI JONTEC MATT W249 (2UX5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;79,77;400000001;1;C:\SALIDA\img\001960.png
2025;;JONTEC BARNIZ (ENV 2U. X5L.);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;116,87;400000001;1;C:\SALIDA\img\002025.JPG
2035;7513323;TASKI JONTEC LUNA W362 (2U.X5L.);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;87,45;400000001;1;C:\SALIDA\img\002035.jpg
2045;7512698;TASKI JOTEC PLAZA (2U x 5L);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;108,78;400000001;1;C:\SALIDA\img\002045.JPG
2050;7513193;TP 7 (2U.X5L.);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;61,42;400000001;1;C:\SALIDA\img\002050.jpg
2055;7513194;JONTEC MATT (2U.X5L.);196;CERAS Y EMULSIONES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;93,78;400000001;1;C:\SALIDA\img\002055.png
2105;7512349;TASKI JONTEC RESTORE W668  (2U. X 5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;74,45;400000001;1;C:\SALIDA\img\002105.png
2205;7512673;TASKI JONTEC CERAMICA S&MW (2Ux5L);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;38,72;400000001;1;C:\SALIDA\img\002205.JPG
2210;7512925;TASKI JONTEC 300 S&MWe (2U. X 5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;36,45;400000001;1;C:\SALIDA\img\002210.JPG
2405;;TASKI SPRINT EMEREL BIO (20L);208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;78,85;400000001;1;C:\SALIDA\img\002405.jpg
2415;;TASKI SPRINT EMEREL BIO (2 x 5L);208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;40,78;400000001;1;C:\SALIDA\img\002415.JPG
2430;7519090;TASKI SPRINT EMEREL AMONIACAL (2U.X5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;16,15;400000001;1;C:\SALIDA\img\002430.jpg
2435;;TASKI SPRINT EMEREL DESENGRASANTE (2Ux5L);183;DESENGRASANTES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;35,44;400000001;1;C:\SALIDA\img\002435.jpg
2445;7515301;TASKI SPRINT EMEREL AMONIACAL (10U.X1,5L.);194;LIMPIADORES MANTENEDORES;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;25,87;400000001;1;C:\SALIDA\img\002445.jpg
2450;;ROOM CARE R2 (2ENVX5L);214;GAMA ROOM CARE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;30,41;400000001;1;C:\SALIDA\img\002450.jpg
5435;7514167;GOOD SENSE CRUSAIR (12UX0,5L.);256;AMBIENTADORES EN AEROSOL;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;98,37;400000001;1;C:\SALIDA\img\005435.jpg
5445;7516770;GOOD SENSE BREAKDOWN 2X5L;255;AMBIENTADORES LIQUIDOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;73,11;400000001;1;C:\SALIDA\img\005445.jpg
5450;7513068;GOOD SENSE REC.SUMMER FESTIVAL (2x6x20ML);257;AMBIENTADORES EN RECARGA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;89,76;400000001;1;C:\SALIDA\img\005450.JPG
5470;7513072;GOOD SENSE TOSCANE (2x6x20ML);257;AMBIENTADORES EN RECARGA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;89,76;400000001;1;C:\SALIDA\img\005470.JPG
5475;7513080;GOOD SENSE VARIETY PACK (2x6x20ML);257;AMBIENTADORES EN RECARGA;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;98,76;400000001;1;C:\SALIDA\img\005475.JPG
5480;7513886;DISPENS. GOOD SENSE 30 DAY AIR FRESHE 6U;259;AMBIENTADORES SANITARIOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;26,87;400000001;1;
5485;7513886;DISPENS. GOOD SENSE 30 DAY AIR FRESHENE 1U;259;AMBIENTADORES SANITARIOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;4,47;400000001;1;
5490;7514100;GOOD SENSE 30 DAY GREEN APPLE (6Px2U);259;AMBIENTADORES SANITARIOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;68,5;400000001;1;C:\SALIDA\img\005490.jpg
5505;7516997;TASKI SPRINT MULTIUSOS (2U x 5L) W668;208;MULTIUSOS;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;39,14;400000001;1;C:\SALIDA\img\005505.JPG
5508;7515239;JD SPRINT 200 PUR-ECO (6Ux1L);180;GAMA PUR ECO HIGIENE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;36,23;400000001;1;C:\SALIDA\img\005508.jpg
5509;7515240;JD SPRINT 200 PUR-ECO 2X5L;180;GAMA PUR ECO HIGIENE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;42,15;400000001;1;C:\SALIDA\img\005509.jpg
5511;7515244;SANI CALC PUR-ECO 2X5L;180;GAMA PUR ECO HIGIENE;1;DIVERSERY;DIVERSEY ESPAÑA, S.L.;58,39;400000001;1;C:\SALIDA\img\005511.jpg
